,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
1201,"BAI Broadcast Tower, Muswellbrook, Australia",Electro-chemical,Lead-acid Battery,Valve Regulated Lead-acid Battery,Operational,"Photon Energy Australia has taken a broadcast antenna off the grid with a solar storage system. The 39 kWp solar array produces energy to power 216 kWh of solar batteries, which provide the two broadcast antennas in Muswellbrook, Australia, with solar energy 24/7.  This project was partly funded by the German Energy Agency (dena) and built using mainly components Made in Germany. The solar panels are installed at a slightly higher angle to maximise yield in the winter months.  The batteries are housed in a tempered technology container.",14.0,,,,-32.0,0.0,,"Electric Bill Management with Renewables, Electric Supply Capacity, On-Site Power, Onsite Renewable Generation Shifting, Resiliency, ",Muswellbrook,New South Wales,Australia,07.11.2014,07.11.2014,01.10.2014,,,,Investor Owned,,PV,Photon Energy,20.0,,0.0,0.0,,,DD.39.YYYY 15:39:25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,Dangling Rope Marina Hybrid Power System,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"The remote Dangling Rope Marina has successfully reduced its annual fuel consumption since 1996 by integrating PV, propane generators, and lead acid batteries.  The original batteries were replaced in 2003.  Batteries: 2.4 MWh, C&amp;amp;D, 396 Vdc nominal • 792 C&amp;amp;D 6-C125-25, in 40 Steel Cases • 4 parallel strings, 396 Vdc - nominal Inverter: 250 kW, 3 phase 480 Vac • Kenetech/Trace",250.0,,,,37.0,0.0,,"Renewables Capacity Firming, Onsite Renewable Generation Shifting, Electric Supply Capacity, ",Lake Powell,Utah,United States,,01.08.1996,,,,,,,115 kW,Applied Power Corporation,0.0,,0.0,0.0,"Department of Energy, Office of Power Technologies",,DD.28.YYYY 19:28:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,Puerto Rico Electric Power Authority (PREPA) Battery System,Electro-chemical,Lead-acid Battery,Lead-acid Battery,De-Commissioned,"The PREPA was a fully commercial battery system that was acquired for daily operation in a frequency control and spinning reserve mode for the island grid of Puerto Rico. The grid had ongoing stability issues, and routinely had frequency and voltage excursions that could only be controlled by aggressive load-shedding, unless new generation was added to provide regulation and stability. The choices for new generation included fast-acting combustion turbines or battery energy storage. PREPA&#039;s analysis showed that battery energy storage systems offered superior operational benefits due to their faster reaction times, both for frequency regulation and spinning reserve requirements.  The comparable slower response times of combustion turbines required more installed capacity, whereas the faster reaction time of a battery system meant that a much smaller battery could offer the same functionality as larger sizes of combustion turbines. Typically, battery systems can reach full operating power in less than 1 second, whereas mechanical systems such as combustion turbines need several seconds to minutes to reach their full power output. The seemingly small difference in reaction times translates into very large consequences for the stability of the electric grid, where events that lead to outages propagate within cycles, and a difference of 1 min translates to a complete blackout under some conditions. Thus, it was shown that battery systems were a more cost effective option compared to combustion turbines because a smaller battery could outperform a much larger block of combustion turbines. This is particularly applicable to an &quot;island&quot; system, where there is no interconnection with a neighboring system to balance the momentary shortage of generation resources during an operational contingency.  The PREPA battery was patterned after the BEWAG battery in application as well as battery type. Valve-regulated lead-acid (VRLA) batteries were commercially available by the time the PREPA battery project was started, but PREPA chose a flooded, flat-plate cell because it had a proven track record at BEWAG. However, once utility operations began in 1994, the battery was cycled more frequently than planned, which caused the battery to age more rapidly than expected. This use led to positive-plate growth, which caused cell / jar cracks, leaks, short circuits, and ultimately early battery failure.  PREPA made the decision in 2001 to repower, or replace, the battery. A tubular positive plate, flooded battery was selected, and the new battery was installed in mid-2004. Several problems occurred, however, and the system was taken out of service.",20000.0,,,,18.3978052,-66.01,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, Frequency Regulation, Voltage Support, ",San Juan,Puerto Rico,United States,01.01.1989,01.11.1994,01.07.1992,01.12.1999,,Puerto Rico Electric Power Authority (PREPA),State/Municipal Owned,Primary Distribution,,Puerto Rico Electric Power Authority (PREPA),0.0,See Sandia&#039;s &quot;Lessons Learned&quot;: http://goo.gl/9YI8t6,20300000.0,0.0,,,DD.08.YYYY 00:08:27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1246,Rose City Lights,Electro-chemical,Lead-acid Battery,Advanced Lead-acid Battery,Operational,"Arista Power’s Power on Demand system utilizes inputs from multiple energy sources including solar, wind, fuel cells, generators, and the grid, in conjunction with a custom-designed battery storage system and a proprietary smart monitoring technology that releases energy at optimal times to reduce electricity costs – particularly demand charges – for large energy users. The PoD system that will be installed at the City Lights Building will consist of a micro-grid that will include the integration of the newly installed solar PV, the newly installed CHP co-generation system, energy storage and power distribution. The total value of the PoD and CHP project is $1.275 million.  The City Lights Building is managed by Rose Associates, Inc., a New York-based full-service real estate development and management firm.",225.0,,,,41.0,0.0,,"Electric Bill Management, Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Capacity Firming, ",Long Island City,New York,United States,07.05.2013,,,,NYISO,Consolidated Edison Company of New York (Con Edison),Investor Owned,,,"Arista Power, Rose Associates",20.0,,0.0,0.0,,,DD.02.YYYY 18:02:20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,Isle of Muck Microgrid System,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"Muck is a small island off Scotland with a population of 38 people.  Diesel generators and intermittent wind generation has made up the entirety of their power supply until recently.  The battery array put in by Wind and Sun, accompanied by a PV array and additional wind turbines, has allowed a renewable-focused micro-grid which will significantly reduce the reliance on diesel power.",45.0,,,,57.0,0.0,,"Onsite Renewable Generation Shifting, Electric Supply Capacity, ",Isle of Muck,"Highland, Scottland",United Kingdom,18.02.2013,01.03.2013,01.01.2012,,,Isle of Muck Power Co Ltd,Cooperative (Customer Owned),Primary Distribution,"Diesel Generator, 6 x 5 kW wind turbines, 33 kW PV array","Wind &amp; Sun LTD, Synergy Scotland",0.0,,1339860.0,0.0,,,DD.03.YYYY 17:03:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,Isle of Rum Microgrid System,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"A National Nature Reserve, the Isle of Rum contracted Wind &amp;amp; Sun to develop a micro-grid system capable of shifting their well-endowed hydro-generation resources to match peak loads more efficiently. A Sunny Island system was installed, now the system is well balanced, and the back-up diesel generators are automatically controlled by the Sunny Boy inverters.",45.0,,,,57.0,0.0,,"Onsite Renewable Generation Shifting, Electric Supply Capacity, Renewables Energy Time Shift, ",Isle of Rum,"Highland, Scottland",United Kingdom,10.06.2014,,,,,,,Primary Distribution,"45 kW hydro turbines, Back up Diesel generators,",Wind &amp; Sun LTD,0.0,,0.0,0.0,,,DD.04.YYYY 17:04:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,Isle of Eigg Electrification Project,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"In 2008 Econnect Ventures partnered with the community on Isle of Eigg (population 87) to design and install a 100% renewable-powered micro-grid.  The 2 million USD project included PV, hydro, and wind generating stations all linked to a remotely-monitored battery array designed by Wind &amp;amp; Sun LTD.",60.0,,,,57.0,0.0,,"Onsite Renewable Generation Shifting, Electric Supply Capacity, Frequency Regulation, Voltage Support, Load Following (Tertiary Balancing), ",Isle of Eigg,"Highland, Scottland",United Kingdom,01.01.2008,01.02.2008,01.01.2007,,,Eigg Electric Ltd,Cooperative (Customer Owned),Primary Distribution,"32 kW PV system, three hydro generation systems (6 kW, 6 kW &amp;amp; 100 kW) and a 24 kW wind farm","Econnect Ventures, Synergy Scotland",0.0,,2055000.0,0.0,,,DD.29.YYYY 17:29:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1291,Tozzi Green - Madagascar,Electro-chemical,Lead-acid Battery,Valve Regulated Lead-acid Battery,Operational,"A Stand Alone energy storage system, integrating wind turbine TN535 supplied by Tozzi Nord (10 KW) and a PV plant (3 KW), has been installed in Satrokala, Madagascar, close to a small village.   This energy storage system sets in motion an important pumping water plant. In this way it allows the supply of 12,000 liters of water daily, matching the estimated average consumption of water of the local population. The system is also able to meet the energy needs of a local nursery in addition to Tozzi offices.  This initiative is part of a wider project of Tozzi Industrial Group committed to resolving energy supply problems in the countries of subtropical belt, accordingly to the sustainable development principles.",15.0,,,,-22.0,0.0,,"On-Site Power, Onsite Renewable Generation Shifting, ",Satrokala,Fianarantsoa,Madagascar,17.04.2013,,,,,,,,,TRE SpA Tozzi Renewable Energy,25.0,,0.0,0.0,,,DD.54.YYYY 21:54:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,Brooklyn Army Terminal Smart Grid Demonstration Project,Electro-chemical,Lead-acid Battery,Valve Regulated Lead-acid Battery,Operational,"NYCEDC&#039;s Brooklyn Army Terminal Smart Grid Demonstration Project, a partnership with Con Edison through the Dept. of Energy, integrates battery storage, solar PV, and building management systems. The system demonstrates the benefits of on-site renewable energy generation coupled with energy storage systems to reduce peak energy demands and offset energy costs.   http://www.nycedc.com/industry/clean-technology-energy",100.0,,,,41.0,0.0,,"Electric Bill Management with Renewables, ",Brooklyn,New York,United States,,01.11.2010,,,NYISO,Consolidated Edison Company of New York (Con Edison),Investor Owned,,,New York City Economic Development Corporation,0.0,,0.0,0.0,,,DD.38.YYYY 22:38:07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,M5BAT (Modular Multi-Megawatt Multi-Technology Medium-Voltage Battery Storage),Electro-chemical,Lead-acid Battery,Lead-acid Battery,De-Commissioned,"The goal of this collaborative project is the construction and operation of a  stationary battery facility with a rated power of 5MW in a specially converted building at RWTH Aachen University in Aachen, Germany. E.ON, SMA, Exide, and RWTH Aachen University are involved in the project as project partners. E.ON New Build &amp;amp; Technology will be responsible for modification and equipping of the building. Lead-acid battery strings will be installed by Exide, and battery inverters will be supplied by SMA. RWTH Aachen will be responsible for technical supervision, scientific research, operation and testing. The battery system will be connected to the local medium voltage grid and used to balance energy supplies. Capacities of up to 5MW will be traded in real-time on the energy market by E.ON Global Commodities over a two year period.",5000.0,,,,50.7768093,6.13,,"Electric Energy Time Shift, Electric Supply Capacity, Frequency Regulation, Voltage Support, ",Aachen,North Rhine-Westphalia,Germany,01.01.2014,01.07.2016,01.08.2015,30.06.2017,,E.ON,Investor Owned,Secondary Distribution,Infrawest,,0.0,,0.0,0.0,,,DD.32.YYYY 22:32:42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1380,Santo Antão Solar Micro Grid,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"In February 2012, the project entered into service and became Cape Verde’s first rural micro grid with 100% renewable energy generation. This project was carried out within the framework of the “Energy Facility” ACP-EU program. Permanent electricity access had been strongly requested by the local stakeholders and community of the village to cover basic energy needs such as lighting, communication, community services and ice production for fish conservation.  Within the same framework, the system has been implemented in February 2014 up to 39 kWp installed.  The objective of the project was the electrification of the village of Monte Trigo (600 people) in Santo Antão Island, with a Multiuser Solar micro-Grid (MSG).  The project was implemented in 2011, and is currently in the post commissioning follow-up period. A key aspect of the project has been to ensure the long-term sustainability of the electricity service. In addition to the description of the plant and the operation and management scheme, this article underlines the importance of the Energy Daily Allowance (EDA) concept from social, technical and economic perspectives. In conclusion the article intends to highlight the validity of both the technical solution and management model.",28.0,,,,17.0,0.0,,"Renewables Capacity Firming, Renewables Energy Time Shift, On-Site Power, ",Monte Trigo,Santo Antão,Cape Verde,,01.01.2011,,,,,,,,,0.0,,0.0,0.0,,,DD.06.YYYY 20:06:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,NRECA/CRN - Distributed Energy Storage Research Project (Federated),Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,4.6 kW/11.8 kWh Silent Power storage unit installed at utility office building for demand charge reduction and backup power.    This project is part of the National Rural Electric Cooperative Association/Cooperative Research Network- Distributed Energy Storage Research Project,5.0,,,,44.0,0.0,,"Electric Energy Time Shift, ",Jackson,Minnesota,United States,,01.08.2013,,,MISO,Federated Rural Electric,Cooperative (Customer Owned),Secondary Distribution,Customer side of the meter remotely controlled by utility.,,0.0,https://www.smartgrid.gov/files/NRECA_DOE_Energy_Storage.pdf,0.0,0.0,NRECA,,DD.18.YYYY 21:18:24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,NRECA/CRN - Distributed Energy Storage Research Project (Meeker),Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"This Silent Power system uses one 4.6 kW/11.8 kWh Silent Power storage unit, which has been installed at the utility office building for demand charge reduction and backup power.  This project is part of the National Rural Electric Cooperative Association/Cooperative Research Network- Distributed Energy Storage Research Project",5.0,,,,45.0,0.0,,"Electric Energy Time Shift, ",Litchfield,Minnesota,United States,,01.08.2013,,,MISO,Meeker Cooperative Light and Power Association,Cooperative (Customer Owned),Secondary Distribution,Customer side of the meter remotely controlled by utility.,,0.0,https://www.smartgrid.gov/files/NRECA_DOE_Energy_Storage.pdf,0.0,0.0,National Rural Electric Cooperative Association (NRECA) / Cooperative Research Network (CRN),,DD.23.YYYY 21:23:51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,NRECA/CRN: Distributed Energy Storage Research Project (Minnesota Valley Electric),Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,This installation incorporates three 4.6 kW / 11.8 kWh and two 9.6 kW / 23.6 kWh Silent Power storage units for demand charge reduction and backup power.  This project is part of the National Rural Electric Cooperative Association/Cooperative Research Network- Distributed Energy Storage Research Project,32.0,,,,44.6671365,-93.61,,"Electric Energy Time Shift, Grid-Connected Residential (Reliability), ",Jordan,Minnesota,United States,,01.08.2013,,,MISO,Minnesota Valley Electric Cooperative,Cooperative (Customer Owned),Secondary Distribution,Customer side of the meter remotely controlled by utility.,,0.0,https://www.smartgrid.gov/files/NRECA_DOE_Energy_Storage.pdf,0.0,0.0,National Rural Electric Cooperative Association (NRECA) / Cooperative Research Network (CRN),,DD.13.YYYY 21:13:49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,NRECA/CRN - Distributed Energy Storage Research Project (Wright-Hennepin),Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,This system incorporated eight 4.6 kW / 11.8 kWh and three 9.6 kW / 23.6 kWh Silent Power storage units installed for demand charge reduction and backup power.  This project is part of the National Rural Electric Cooperative Association/Cooperative Research Network- Distributed Energy Storage Research Project,64.0,,,,45.092723299999996,-93.75,,"Electric Energy Time Shift, Grid-Connected Residential (Reliability), ",Rockford,Minnesota,United States,,01.08.2013,,,MISO,Rural Electric Cooperative,Cooperative (Customer Owned),Secondary Distribution,Customer side of the meter remotely controlled by utility.,,0.0,https://www.smartgrid.gov/files/NRECA_DOE_Energy_Storage.pdf,0.0,0.0,National Rural Electric Cooperative Association (NRECA) / Cooperative Research Network (CRN),,DD.10.YYYY 21:10:48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,Brainerd Public Utilities Battery Pilot,Electro-chemical,Lead-acid Battery,Lead-acid Battery,De-Commissioned,This installation incorporates one 4.6 kW/11.8 kWh Silent Power storage unit installed at utility office building for demand charge reduction and backup power.,5.0,,,,46.35014,-94.22,,"Electric Energy Time Shift, Electric Bill Management, ",Brainerd,Minnesota,United States,,,,01.03.2014,MISO,Brainerd Public Utilities,Public Owned,Secondary Distribution,Customer side of the meter remotely controlled by utility.,,0.0,"The project operated successfully for a few years, but later proved to be costing more than the savings it provided. It has since been decommissioned.",0.0,0.0,,,DD.28.YYYY 21:28:17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,Powerco&#039;s Lead Acid Battery System (Hunterville),Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,Utilizing RedFlow&#039;s first generation technology for lead acid energy storage systems. Redflow now uses Zinc Bromine Redox Flow battery technology.,5.0,,,,-40.0,0.0,,"Electric Energy Time Shift, Onsite Renewable Generation Shifting, ",Hunterville,Rangitikei,New Zealand,11.12.2013,,,,,Powerco,Public Owned,,,,0.0,,0.0,0.0,,,DD.03.YYYY 17:03:14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,Wright-Hennepin Solar Community,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,36.8 kW/94.4 kWh hour Silent Power storage DC coupled with 31 kW community solar array.,37.0,,,,45.0880899,-93.72,,"Electric Bill Management, Renewables Capacity Firming, Renewables Energy Time Shift, ",Rockford,Minnesota,United States,,09.09.2013,,,MISO,Wright-Hennepin Cooperative Electric Association,Cooperative (Customer Owned),Secondary Distribution,Customer side of the meter remotely controlled by utility.,Wright-Hennepin,0.0,,0.0,0.0,,,DD.58.YYYY 22:58:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,Austin Utilities Energy Storage Pilot,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,Four 9.2 kW/23.6 kWh Silent Power storage units installed in municipal buildings for peak demand management.,37.0,,,,44.0,0.0,,"Electric Bill Management, Electric Energy Time Shift, ",Austin,Minnesota,United States,,31.10.2013,,,MISO,Austin Utilities,Public Owned,Secondary Distribution,Customer side of the meter remotely controlled by utility.,Minnesota Department of Commerce,0.0,,0.0,0.0,Minnesota Municipal Utility Association,,DD.25.YYYY 21:25:19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,Shakopee Public Utilities- Environmental Learning Center,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,9.2 kW/23.6 kWh Silent Power storage unit co-located with solar array at high school environmental learning center.,9.0,,,,45.0,0.0,,"Renewables Capacity Firming, Renewables Energy Time Shift, Grid-Connected Residential (Reliability), ",Shakopee,Minnesota,United States,,02.10.2013,,,MISO,Shakopee Public Utilities Commission,Public Owned,Secondary Distribution,Customer side of the meter remotely controlled by utility.,Minnesota Department of Commerce,0.0,,0.0,0.0,Minnesota Municipal Utility Association,,DD.10.YYYY 19:10:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,Long Island Power Authority Long Island Smart Energy Corridor,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"Twelve sealed absorbed glass mat (AGM) lead acid batteries planned for demonstration of storage in the residential demonstration model at Farmingdale; 60 Amp, 720 W, 12 V. The Long Island Power Authority (LIPA) is teaming with Stony Brook University and Farmingdale State College to create a Smart Energy Corridor located along Route 110 in Melville, Farmingdale, and South Huntington, New York.   The demonstration project will integrate advanced metering infrastructure (AMI) technology with automated substation and distribution systems to reduce peak demand and energy costs while improving the ability to identify and respond to outages. AMI will be installed at 2,338 consumer locations, 1,488 will be residential. Data collectors will be installed along the Corridor to facilitate network communications. LIPA will install digital control and communications devices on 51 capacitor banks and will also install devices that automate monitoring and control of 18 overhead switches and 6 underground switches.   A key aspect of this project is to evaluate the impact of a range of variables on customer behavior and consumption, including an alternative tariff structure, provision of varying levels of information and analytical tools, and outreach and energy automation for a sample of participating customers. Demonstration projects at the Farmingdale campus will include live residential and commercial models showing how intelligent devices can enable customers to understand and control their usage and integrate distributed renewable energy. Farmingdale will also provide training and education to students, technicians, and businesses as well as outreach to the community.  Stony Brook University will investigate cyber security issues, research load forecasting and modeling techniques that leverage Smart Grid data, and develop tools to help customers better visualize and understand their energy usage.",8.0,,,,40.72330039999999,-73.59,,"Electric Energy Time Shift, ",Uniondale,New York,United States,,05.02.2010,,,NYISO,Long Island Power Authority (LIPA),Public Owned,,,,0.0,,0.0,0.0,,,DD.41.YYYY 21:41:18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,Hampton Wind Park,Electro-chemical,Lead-acid Battery,Hybrid Lead-acid Battery/Electro-chemical capacitor,De-Commissioned,Ecoult provided and integrated a MW scale wind power storage system using UltraBattery® technology to address difficulties associated with the variability and uncertainty of wind power production. The project utilizes storage to smooth the 5 minute ramp rate of a wind farm. The objective of the energy storage solution implemented at Hampton is to smooth the ramp rate of the wind farm before presenting it to the grid. In turn the impact objective is to achieve higher penetration of wind and renewable energy in grid systems. It is part of a systematic effort to reduce the cost of each MWh of storage used to control renewable energy variability. The project was developed for research objectives and the batteries were recommissioned at the conclusion of the project.,1000.0,,,,-33.645752200000004,150.05,,"Ramping, Voltage Support, ",Hampton,New South Wales,Australia,01.04.2009,01.07.2011,01.02.2010,01.06.2014,,Origin Energy (previously Integral Energy),Investor Owned,Primary Distribution,Wind Turbines,,3.0,Performance metrics not available.,6500000.0,0.0,CSIRO,"&quot;The Hampton Project set out to achieve two things: 1. demonstrate capability of an energy storage solution using advanced algorithms to modify the short term intermittency of electricity produced by wind generation; and 2. increase the grid integration of wind farms while applying the minimum, hence, lowest cost of energy storage to do so.&quot;",DD.36.YYYY 18:36:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1478,Barclay Tower,Electro-chemical,Lead-acid Battery,Advanced Lead-acid Battery,Operational,"Today in New York City, Glenwood Management reveals Manhattan’s first battery-based, intelligent energy storage system providing 225 kilowatts (kW) of power with 2 megawatt hours (MWh) of stored energy capacity to a New York City high rise. The Joule.System™ designed by Demand Energy Networks, Inc. is located at Glenwood’s flagship property, Barclay Tower, a 58-story luxury residential high rise located at 10 Barclay Street near the new World Trade Center, New York.",225.0,,,,41.0,0.0,,"Electric Bill Management, ",New York,New York,United States,,03.10.2012,,,NYISO,Consolidated Edison Company of New York (Con Edison),Investor Owned,Secondary Distribution,,Glenwood Management,0.0,Performance metrics not available.,0.0,0.0,,,DD.53.YYYY 19:53:34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,Benton PUD Battery Energy Storage,Electro-chemical,Lead-acid Battery,Valve Regulated Lead-acid Battery,Offline/Under Repair,"Benton PUD wished to demonstrate that energy storage could charge when the nearby Nine Canyon Wind farm was producing wind energy, and then discharge this energy during the Public Utility District&#039;s peak demand periods. Wind energy would then be better used and the utility’s demand curve would also be flatter.  This project is part of the Pacific Northwest Smart Grid Demonstration Project funded by the Department of Energy.",10.0,,,,46.0,0.0,,"Electric Energy Time Shift, Renewables Capacity Firming, Renewables Energy Time Shift, ",Kennewick,Washington,United States,28.05.2013,,,01.10.2013,,Public Utility District No. 1 of Benton County,Public Owned,Secondary Distribution,Nine Canyon Wind Farm,Battelle Memorial Institute,0.0,,0.0,0.0,Battelle Memorial Institute,"Battelle is the world’s largest nonprofit research and development organization, with over 22,000 employees at more than 130 locations globally. A 501(c)(3) charitable trust, Battelle was founded on industrialist Gordon Battelle’s vision that business and scientific interests can go hand-in-hand as forces for positive change.",DD.38.YYYY 19:38:34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
